"id","name","created","issn","homepage"
"90857023","International Migration Review","2016-06-24","0197-9183","http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1747-737"
"95132780","Science Activities: Classroom Projects and Curriculum Ideas","2016-06-24","0036-8121",NULL
"96563387","Journal of International Development","2016-06-24","0954-1748","http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1328"
"98170997","Periodica Polytechnica Electrical Engineering","2016-06-24","1587-3781",NULL
"100601982","Communications in Mathematical Physics","2016-06-24","0010-3616","http://www.springer.com/journal/220"
"102998770","Journal of Vegetation Science","2016-06-24","1100-9233",NULL
"106359780","Asian Journal of Social Science","2016-06-24",NULL,NULL
"108833125","International Journal of Naval Architecture and Ocean Engineering","2016-06-24","2092-6782",NULL
"110812003","Gender, Technology and Development","2016-06-24","0971-8524",NULL
"112778392","The Annals of Applied Statistics","2016-06-24","1932-6157","http://www.imstat.org/aoas"
"113166787","Verbum","2016-06-24",NULL,NULL
"117870290","Acta Chromatographica","2016-06-24","1233-2356",NULL
"136610595","Genes &amp; Genetic Systems","2016-06-24","1341-7568",NULL
"2596519289","arXiv: Robotics","2017-03-23",NULL,NULL
"138151673","Journal of Biogeography","2016-06-24","0305-0270","http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-269"
"139675103","Vascular Medicine","2016-06-24","1358-863X","http://journals.sagepub.com/home/vm"
"140231191","Pharmacoepidemiology and Drug Safety","2016-06-24","1053-8569",NULL
"146952061","Lo Scalpello-otodi Educational","2016-06-24",NULL,NULL
"147712636","Studies in Continuing Education","2016-06-24","0158-037X",NULL
"148958534","Zamm-zeitschrift Fur Angewandte Mathematik Und Mechanik","2016-06-24",NULL,NULL
"149798875","Fresenius Journal of Analytical Chemistry","2016-06-24","0937-0633",NULL
"163406742","Probiotics and Antimicrobial Proteins","2016-06-24","1867-1306",NULL
"163784168","Journal of King Saud University - Science","2016-06-24","1018-3647",NULL
"172457892","Olhar De Profesor","2016-06-24",NULL,NULL
"174105208","Industrial Relations","2016-06-24","0019-8676",NULL
"176136234","Journal of Chromatography A","2016-06-24","0021-9673","http://www.elsevier.com/locate/chrom"
"178548257","European Journal of Cardiovascular Nursing","2016-06-24","1474-5151",NULL
"941026700","Revue D Histoire De L Amerique Francaise","2016-06-24","0035-2357",NULL
"2480581173","Progress in Artificial Intelligence","2016-08-23","2192-6352",NULL
"2736325928","International Archives of Otorhinolaryngology","2017-07-31","1809-4864",NULL
"2737986130","Indonesian Journal of Tropical and Infectious Disease","2017-07-31","2356-0991",NULL
"2738947950","EAI Endorsed Transactions on e-Learning","2017-07-31","2032-9253",NULL
"2752809233","Comptes rendus des se&#x0301;ances de la Socie&#x0301;te&#x0301; de biologie et de ses filiales","2017-09-15","0037-9026",NULL
"2754776914","Quaderni Sclavo di diagnostica clinica e di laboratorio","2017-09-25","0033-4979",NULL
"2754830761","Japanese Journal of Medicine","2017-09-25","0021-5120",NULL
"2755093450","A.M.A. Archives of Surgery","2017-09-25","0096-6908",NULL
"2755237382","Chinese acupuncture &amp; moxibustion","2017-09-25","0255-2930",NULL
"2755897707","Journal of reproduction and fertility","2017-09-25","0022-4251",NULL
"2764344769","Chemical engineering world","2017-10-27","0009-2517",NULL
"2764428685","Training and development journal","2017-10-27","0041-0861",NULL
"2764459385","The Journal of development communication","2017-10-27","0128-3863",NULL
"2764520718","annals of maxillofacial surgery","2017-10-27",NULL,NULL
"2764590641","English Language Teaching","2017-10-27","1916-4742",NULL
"2764598445","Official Journal of the Koeran Society of Dance Science","2017-10-27","1229-7836",NULL
"2764627939","Journal of Sichuan Ordnance","2017-10-27",NULL,NULL
"2764662259","The Journal of the American Society of Psychosomatic Dentistry and Medicine","2017-10-27","0003-1194",NULL
"2764684168","Korean Journal of Local Government &amp; Administration Studies","2017-10-27","1738-7779",NULL
"2764700804","The Journal of pediatric practice","2017-10-27","0386-9806",NULL
"2764729901","Stanley Medical Journal","2017-10-27",NULL,NULL
"2764744571","Taehan U&#x0306;ihak Hyo&#x0306;phoe chi. The Journal of the Korean Medical Association","2017-10-27","0023-4028",NULL
"2764836896","Topics in clinical nutrition","2017-10-27","0883-5691",NULL
"2764860325","Green and Sustainable Chemistry","2017-10-27","2160-696X",NULL
"2764928861","Iranian Journal of Radiation Safety and Measurement","2017-10-27",NULL,NULL
"2764931087","Applied Water Science","2017-10-27","2190-5487",NULL
"2898337330","Revista Colombiana de Anestesiolog&#x00ED;a","2018-11-02","0120-3347","https://www.sciencedirect.com/journal/revista-colombiana-de-anestesiologi"
"3021962178","Civil Engineering Journal","2020-05-13","2676-6957",NULL
"5486590","International Economics and Economic Policy","2016-06-24","1612-4804",NULL
"14369749","Archives of Insect Biochemistry and Physiology","2016-06-24","0739-4462",NULL
"16354640","Aquatic Biology","2016-06-24","1864-7782",NULL
"24116026","Hemijska Industrija","2016-06-24","0367-598X",NULL
"27064115","Leukemia &amp; Lymphoma","2016-06-24","1042-8194","http://informahealthcare.com/journal/la"
"28057480","Insects","2016-06-24","2075-4450",NULL
"44090634","Journal of Youth Studies","2016-06-24","1367-6261",NULL
"45757444","Neuron","2016-06-24","0896-6273","http://www.cell.com/neuron/hom"
"56137335","Journal of Agronomy and Crop Science","2016-06-24","0931-2250",NULL
"61808140","Journal of Development Studies","2016-06-24","0022-0388",NULL
"68195922","Journal of Physiology and Biochemistry","2016-06-24","1138-7548",NULL
"70641636","Applied Neuropsychology","2016-06-24",NULL,NULL
"80299757","IEEE Transactions on Biomedical Circuits and Systems","2016-06-24","1932-4545",NULL
"89066413","Agriculture and Biology Journal of North America","2016-06-24","2151-7517",NULL
"91797957","Revista De Biologia Tropical","2016-06-24","0034-7744",NULL
"95823145","Forest Policy and Economics","2016-06-24","1389-9341",NULL
"100725096","Pediatric Dentistry","2016-06-24","0164-1263",NULL
"104851040","Journal of Animal and Plant Sciences","2016-06-24","1018-7081",NULL
"114262598","Coronary Health Care","2016-06-24","1362-3265",NULL
"115964404","Journal of Hypertension","2016-06-24","0263-6352","http://www.jhypertension.com"
"119837901","Revista Mvz Cordoba","2016-06-24","0122-0268",NULL
"120371716","BMC Biochemistry","2016-06-24","1471-2091",NULL
"123147032","Journal of Liquid Chromatography &amp; Related Technologies","2016-06-24","1082-6076",NULL
"133666399","Revue De Metallurgie-cahiers D Informations Techniques","2016-06-24",NULL,NULL
"136315749","Itnow","2016-06-24","1746-5702",NULL
"140751389","Language Learning Journal","2016-06-24","0957-1736",NULL
"141144868","Chromosome Research","2016-06-24","0967-3849",NULL
"147001635","Acta Theriologica","2016-06-24","0001-7051",NULL
"148244296","Applied Soil Ecology","2016-06-24","0929-1393",NULL
"149074594","Acta Veterinaria Brno","2016-06-24","0001-7213",NULL
"158069639","Plastics, Additives and Compounding","2016-06-24","1464-391X",NULL
"162752106","Enfermedades Infecciosas Y Microbiologia Clinica","2016-06-24","0213-005X",NULL
"169069398","International Journal of Rheumatic Diseases","2016-06-24","1756-1841",NULL
"171971387","Scandinavian Journal of Management","2016-06-24","0956-5221",NULL
"173751180","Mineralogical Magazine","2016-06-24","0026-461X",NULL
"182535935","Journal of Pharmacy Practice","2016-06-24","0897-1900","http://jpp.sagepub.com"
"184974454","Indian Journal of Clinical Biochemistry","2016-06-24","0970-1915",NULL
"191926063","Studia Theologica - Nordic Journal of Theology","2016-06-24","0039-338X",NULL
"196837587","Horticultural Research (japan)","2016-06-24",NULL,NULL
"197333199","International Journal of Biomathematics","2016-06-24","1793-5245","http://www.worldscinet.com/ijb/ijb.shtm"
"199075998","Antike Und Abendland","2016-06-24","0003-5696",NULL
"199789556","Acta Arachnologica","2016-06-24","0001-5202",NULL
"200192920","Sign Systems Studies","2016-06-24","1406-4243","http://www.ut.ee/SOSE/sss/index.ht"
"205064806","Journal of Micro-nanolithography Mems and Moems","2016-06-24","1932-5150",NULL
"207734429","Physikalische Medizin Rehabilitationsmedizin Kurortmedizin","2016-06-24","0940-6689",NULL
"983721078","Anatolian Journal of Cardiology","2016-06-24","1302-8723","http://www.anakarder.com"
"2595227562","arXiv: Logic in Computer Science","2017-03-23",NULL,NULL
"2736496350","Academia y Virtualidad","2017-07-31","2011-0731",NULL
"2738513642","Acta Mechanica et Automatica","2017-07-31","1898-4088",NULL
"2739203050","Jurnal Pendidikan Sains","2017-07-31","2442-3904",NULL
"2755217492","Farmatsevtychnyi&#x0306; zhurnal","2017-09-25","0367-3057",NULL
"2756195320","Strahlentherapie. Sonderba&#x0308;nde","2017-09-25","0371-3822",NULL
"2756239209","American journal of syphilis, gonorrhea, and venereal diseases","2017-09-25","0096-6738",NULL
"2756397971","Journal of the Pancreas","2017-09-25","1590-8577",NULL
"2764370498","Regional Research of Russia","2017-10-27","2079-9705",NULL
"2764382321","Theory and Practice in Language Studies","2017-10-27","1799-2591",NULL
"2764390133","The Journal of Teaching Writing","2017-10-27",NULL,NULL
"2764406097","Case reports in pediatrics","2017-10-27","2090-6803",NULL
"2764425278","World poultry","2017-10-27","1388-3119",NULL
"2764447254","Educause Quarterly","2017-10-27","1528-5324",NULL
"2764463570","Australian Left Review","2017-10-27","0004-9638",NULL
"2764467324","Health and Social Care Chaplaincy","2017-10-27","2051-5553",NULL
"2764514162","The Ethiopian Journal of Education","2017-10-27","2523-0980",NULL
"2764530479","Journal of International Obstetrics and Gynecology","2017-10-27",NULL,NULL
"2764551767","Journal of local and global health science","2017-10-27","2306-0441",NULL
"2764586335","The MAK Collection for Occupational Health and Safety","2017-10-27",NULL,NULL
"2764614696","Korean Journal of Early Childhood Education","2017-10-27","1226-9565",NULL
"2764655866","Review of Keynesian Economics","2017-10-27","2049-5323",NULL
"2764666526","International Journal of Aquatic Biology","2017-10-27","2322-5270",NULL
"2764683450","Blood Advances","2017-10-27","2473-9529",NULL
"2764713108","Australian journal of maritime and ocean affairs","2017-10-27","1836-6503",NULL
"2764742078","Chinese Journal of Urban and Environmental Studies","2017-10-27",NULL,NULL
"2764766125","Advances in veterinary science and comparative medicine","2017-10-27","0065-3519",NULL
"2764775445","Open Journal of Ophthalmology","2017-10-27",NULL,NULL
"2764777805","Revue canadienne de recherche en sciences infirmi&#x00E8;res","2017-10-27",NULL,NULL
"2764836770","Tea Quarterly","2017-10-27",NULL,NULL
"2764953408","The journal of Japan Atherosclerosis Society","2017-10-27",NULL,NULL
"2765005648","TECHART: Journal of Arts and Imaging Science","2017-10-27",NULL,NULL
"2765023616","International Journal of Applied and Computational Mathematics","2017-10-27","2349-5103",NULL
"2765048913","Circulation up-to-date","2017-10-27","1881-3585",NULL
"2765056681","Waste Management Series","2017-10-27","1478-7482",NULL
"2898476603","Investigaciones de Historia Econ&#x00F3;mica","2018-11-02","1698-6989","https://www.journals.elsevier.com/investigaciones-de-historia-economic"
"1131227","Methods in Ecology and Evolution","2016-06-24","2041-210X","http://www.methodsinecologyandevolution.org/view/0/index.htm"
"6860681","Human Immunology","2016-06-24","0198-8859","http://www.elsevier.com/locate/humim"
"19778766","Frontiers in Computational Neuroscience","2016-06-24","1662-5188",NULL
"23327923","Caries Research","2016-06-24","0008-6568",NULL
"24635359","Iranian Journal of Basic Medical Sciences","2016-06-24","2008-3866",NULL
"24940445","Journal American Water Works Association","2016-06-24","0003-150X",NULL
"32635664","International Journal of Dermatology","2016-06-24","0011-9059",NULL
"37866755","Canadian Journal of Medical Radiation Technology","2016-06-24","0820-5930",NULL
"40269562","Iawa Journal","2016-06-24","0928-1541",NULL
"42468263","Artificial Intelligence in Medicine","2016-06-24","0933-3657",NULL
"49998023","Criminal Behaviour and Mental Health","2016-06-24","0957-9664",NULL
"53926509","Opera Quarterly","2016-06-24","0736-0053",NULL
"74096415","Journal of Economic Policy Reform","2016-06-24","1748-7870",NULL
"78689143","Health Economics, Policy and Law","2016-06-24","1744-1331",NULL
"80299544","Advances in Psychiatric Treatment","2016-06-24","1355-5146",NULL
"80347152","Voluntas","2016-06-24","0957-8765","http://www.springer.com/social+sciences/journal/1126"
"80731565","Mycoses","2016-06-24","0933-7407","http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-050"
"87016647","Supramolecular Chemistry","2016-06-24","1026-7816",NULL
"100767073","Human Affairs","2016-06-24","1210-3055","http://www.humanaffairs.sk"
"103360871","Acta Biotechnologica","2016-06-24","1521-3846",NULL
"103482838","Communications of The ACM","2016-06-24","0001-0782",NULL
"103568991","Asian Journal of Control","2016-06-24","1561-8625",NULL
"107985729","Journal of Oral Science","2016-06-24","1343-4934",NULL
"112518905","Nippon Kagaku Kaishi","2016-06-24","0369-4577",NULL
"113227419","Utopian Studies","2016-06-24","1045-991X","http://www.utoronto.ca/utopia/journal/index.htm"
"113896437","Journal of Wildlife Diseases","2016-06-24","0090-3558",NULL
"121608518","Soil Use and Management","2016-06-24","0266-0032",NULL
"128496675","Biomedical and Environmental Sciences","2016-06-24","0895-3988",NULL
"133487077","Progress in Electromagnetics Research M","2016-06-24","1937-8726",NULL
"141074886","Acta Arithmetica","2016-06-24","0065-1036","http://journals.impan.gov.pl/aa"
"145930022","Early Child Development and Care","2016-06-24","0300-4430",NULL
"146324853","Addiction Research &amp; Theory","2016-06-24",NULL,NULL
"151245446","Teaching Sociology","2016-06-24","0092-055X","http://ts.lemoyne.edu/tsmain.htm"
"151331055","Personality and Individual Differences","2016-06-24","0191-8869","http://www.elsevier.com/locate/pai"
"156283932","California Agriculture","2016-06-24","0008-0845","http://californiaagriculture.ucanr.org"
"156806727","Polymer Composites","2016-06-24","0272-8397",NULL
"159433931","Computer Applications in Engineering Education","2016-06-24","1061-3773",NULL
"168975270","British Journal of Hospital Medicine","2016-06-24","0007-1064",NULL
"174262287","Tropical Journal of Pharmaceutical Research","2016-06-24","1596-5996",NULL
"176377974","British Journal for the History of Philosophy","2016-06-24","0960-8788","http://www.tandfonline.com/rbj"
"176911384","Journal of African Media Studies","2016-06-24","2040-199X",NULL
"176933442","Conservation Genetics","2016-06-24","1566-0621",NULL
"178780388","International Journal on Artificial Intelligence Tools","2016-06-24","0218-2130","http://www.worldscinet.com/ijait/ijait.shtm"
"179713424","Optics and Spectroscopy","2016-06-24","0030-400X","http://www.maik.rssi.ru/cgi-perl/journal.pl?name=optics&page=mai"
